player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,pid,ast.tov,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,extra,ET,VaCatEf
Ryan Anderson,Nebraska,B12,30,57.8,103.6,18.3,49.4,52.53,3.9,17,17.6,14.7,36,50,0.72,39,82,0.476,33,97,0.34,0.6,3.6,27.9,1.65514,104.252,4.9,560,1.83876889,90.6588,86.3613,3.30495,149.817,6.22733,2.12317,4.10416,5.25228,23.9667,1.3122,3.94008,0.7333,3.1,3.8333,1.9,1.3667,0.1,7.1,8.41049,0.328639678,MEDIO
Kris Douse,Delaware St.,MEAC,30,34.3,70.5,22.6,42.6,43.46,4,14,6.8,32.2,19,42,0.452,36,85,0.424,5,17,0.294,2.5,1,41.2,-0.576808,72.1504,5.4,562,0.26087523,108.368,113.354,0.614697,62.1794,-11.7481,-8.00659,-3.74147,-11.6148,13.8333,-8.2727,-3.34211,0.4333,1.5,1.9333,0.4,0.2,0.3,3.5333,2.69799,0.288235294,MEDIO
Ryan Bathie,Nicholls St.,Slnd,28,77.5,108.7,27.2,55.3,58.48,6.8,15.3,19.3,16.5,73,94,0.777,101,177,0.571,54,152,0.355,1.8,2.3,28.6,3.59129,117.643,3.8,565,1,97.3036,100.815,2.73865,151.851,3.51577,3.48464,0.0311364,3.98676,31.2857,4.47513,-0.488377,1.5,3.4286,4.9286,2.1786,1.1071,0.4286,15.6071,11.2004,0.367838735,MEDIO
Kevin Goffney,Chattanooga,SC,27,57.1,109.7,24.2,52.4,56.64,9.3,16.2,20.2,18.9,78,102,0.765,105,195,0.538,25,77,0.325,1.1,2.8,37.5,2.62094,111.402,3.9,569,1.0635151,102.883,104.019,2.14887,168.027,4.22929,3.75793,0.471356,3.13108,28.2222,3.29224,-0.161161,2.4074,4.3333,6.7407,2.4815,1.4074,0.2593,13.4444,5.58288,0.341824842,MEDIO
Dominic Friend,Nicholls St.,Slnd,27,53.6,81.6,16.4,44.7,47.14,3.3,12.7,19.3,33.8,18,30,0.6,23,45,0.511,13,50,0.26,0.7,1.8,31.6,-0.585087,76.6849,4.6,570,1.07695105,99.6628,102.681,1.82004,94.7864,-4.48181,-4.06836,-0.413445,-4.75021,22.4444,-4.40338,-0.346836,0.5185,2.037,2.5556,2.0741,0.6296,0.1111,3.8148,5.32717,0.30037037,MEDIO
Davis Baker,Southern Utah,Sum,29,88.8,106.9,25.1,53.2,57.21,3,14.1,10.7,16.1,84,96,0.875,143,291,0.491,47,110,0.427,0.5,1.6,23.9,3.36215,111.532,1.9,575,0.62120483,106.859,105.679,2.53878,163.016,-0.375222,1.01385,-1.38907,1.92757,35.6897,3.43453,-1.50696,0.7586,3.6897,4.4483,1.4138,0.931,0.1379,17.6207,6.73825,0.377439342,MEDIO
Llewchean Radford,Wagner,NEC,30,63.6,98.1,25.6,53,56.24,10.6,23.7,13.1,24.3,82,125,0.656,112,204,0.549,8,30,0.267,0.6,2.6,53.4,1.45754,100.786,5.5,578,0.5432222,95.1514,101.758,2.1625,171.472,-1.71794,-1.38426,-0.333679,-2.49614,25.5333,-1.66616,-0.829977,2.2667,5.1333,7.4,1.4667,1.1333,0.1333,11,2.3031,0.316339869,MEDIO
Shane Dansby,Belmont,ASun,32,64.8,108.3,17.9,55.2,56.36,6.8,10.9,7.9,16.7,39,61,0.639,71,123,0.577,49,139,0.353,0.6,1.4,23.3,1.67645,102.342,3.9,581,0.76090431,102.319,104.548,2.01439,143.437,0.13128,1.24434,-1.11306,-0.630216,26.9375,0.621191,-1.25141,1.6562,2.625,4.2812,1.0938,0.6562,0.1562,10.25,9.02694,0.368670917,MEDIO
Ryan Wittman,Cornell,Ivy,29,85.8,115.1,24.3,55.3,58.3,1.5,10.3,16.4,13.6,72,86,0.837,93,192,0.484,90,220,0.409,0.6,1.6,20.9,4.26125,120.044,2.5,583,1.3817884,100.45,103.686,2.68949,158.797,2.06237,4.18523,-2.12286,4.11346,34.6207,5.30972,-1.19625,0.4138,3.1724,3.5862,2.6207,0.8966,0.2069,18.2069,13.2374,0.366003788,MEDIO
Pete Reynolds,Cornell,Ivy,20,5.5,87.9,15,50,48.14,7.8,14.1,13.8,31.5,1,3,0.333,5,9,0.556,0,1,0,1.6,1.9,30,-0.0381021,80.8355,3.1,585,1,97.5395,99.6811,0.295209,11.5624,-3.0551,-3.12401,0.0689069,-1.48571,3.2,-2.87755,1.39184,0.2,0.4,0.6,0.25,0.1,0.05,0.55,0.93865,0.185185185,BAJO
Geoff Reeves,Cornell,Ivy,27,60,108.6,16.5,54.7,57.16,2.7,6.1,9.8,18.2,22,23,0.957,39,81,0.481,44,111,0.396,0.6,1.5,12,1.57921,101.933,3.1,586,1.02854273,102.432,105.455,1.8604,100.273,-0.435977,1.38405,-1.82003,-0.402076,26,0.931411,-1.33349,0.5556,1.4074,1.963,1.3333,0.6296,0.1481,8.5926,9.55076,0.358692025,MEDIO
Jon Jaques,Cornell,Ivy,12,2.7,80.8,17.3,27.8,30.15,11.7,24.6,5.4,10.9,1,2,0.5,1,7,0.143,1,2,0.5,0,1.9,22.2,-0.0806152,75.5549,10,587,1,92.9969,95.7151,0.282706,6.90483,-7.54601,-4.85544,-2.69057,-9.40491,2.6667,-7.8446,-1.56031,0.25,0.5833,0.8333,0.0833,0.0833,0,0.5,3.82413,0.297619048,MEDIO
Louis Dale,Cornell,Ivy,22,51.2,110.1,26.7,52.4,58.27,3.8,14.7,26.5,20.8,72,86,0.837,67,130,0.515,28,78,0.359,0.2,2.6,41.3,3.07814,117.217,3.8,588,1.4,96.3919,100.738,2.38485,113.53,2.76558,3.31274,-0.547163,3.09437,27.2273,2.95099,0.143374,0.8182,3.5455,4.3636,3.5,1.1818,0.0455,13.1818,7.86486,0.351282051,MEDIO
Tyrone Lewis,Niagara,MAAC,35,86.5,104.5,23.4,43.3,48.15,5,8.6,11.6,14.2,119,149,0.799,76,220,0.345,99,299,0.331,2.2,4.2,28.7,3.04027,109.603,2.7,589,0.95833939,94.2757,95.8463,3.65042,249.957,4.84192,2.99881,1.84311,5.26284,34.8286,3.45672,1.80612,1.7143,2.9143,4.6286,1.9714,2.6,0.8,16.2286,13.8256,0.280703355,MEDIO
Frank Turner,Canisius,MAAC,31,93.6,90.2,26.6,44.3,47.93,3.3,9.1,25.4,23.4,106,164,0.646,162,363,0.446,18,64,0.281,0.3,1.8,38.4,1.80066,98.1233,2.3,591,0.98413092,100.191,101.358,3.23703,194.406,-1.3453,-1.21073,-0.134563,-1.07108,37.9032,-0.462286,-0.608794,1.129,3.2903,4.4194,4,1.1613,0.0968,15.6129,3.16237,0.289385331,MEDIO
Goran Suton,Michigan St.,B10,33,56.3,116.7,19.2,56.6,61.05,12.8,23.9,11.9,20.8,67,79,0.848,102,188,0.543,21,48,0.438,2.2,2.6,33.5,3.45311,122.631,3.8,603,0.8620847,90.3076,84.6907,3.74226,193.905,10.8925,5.41066,5.48186,10.0088,25.9394,6.07131,3.9375,2.8485,5.303,8.1515,1.5152,1.1212,0.4848,10.1212,3.31467,0.399601064,MEDIO
Lyndale Burleson,Nevada,WAC,32,59.5,92.6,10.5,40.1,41.69,0.7,5.8,14.6,19.2,10,15,0.667,16,36,0.444,23,90,0.256,0.3,3.1,11.9,-0.364118,79.9945,3.3,604,2.34609237,101.469,98.6899,2.35023,129.224,0.95402,-0.00199335,0.956014,-0.808432,24.6562,-3.1928,2.38436,0.1562,1.2188,1.375,1.9062,1.2812,0.0625,3.4688,6.77342,0.275925926,BAJO
Jermyl Jackson-Wilson,Colorado,B12,30,50.7,91.9,19.3,52.5,54.53,7.4,16.4,14.3,27.4,32,52,0.615,64,121,0.529,0,1,0,3.7,2.2,42.6,0.690514,94.0794,6,605,0.73080254,100.718,96.4541,2.09796,120.547,1.18829,-2.02032,3.20861,-0.888323,20.5333,-2.92158,2.03326,1.1,2.6333,3.7333,1.2667,0.7333,0.6667,5.3333,0.101323,0.17630854,BAJO
Ashton Hall,Lamar,Slnd,26,63,106.2,18,48.8,53.41,6.8,9.5,12.6,16.1,54,76,0.711,58,114,0.509,16,54,0.296,1.9,1.7,45.2,1.67672,103.456,3.9,606,1.18184686,106.976,106.915,1.69096,108.514,0.675228,1.29328,-0.618048,0.582001,25.4231,1.14995,-0.567953,1.5385,2.1154,3.6538,1.5,0.7308,0.4615,8.3846,4.72859,0.317738791,MEDIO
Lamar Roberson,Louisiana Lafayette,SB,13,18.9,82.3,26.8,41.3,46.11,4.5,15.2,17.2,27.9,19,27,0.704,22,50,0.44,6,25,0.24,4.8,3.2,36,0.127615,86.4521,3.8,607,0.60715945,99.5789,97.9118,1.65596,46.6655,-1.74774,-3.98542,2.23768,-1.00516,17.1538,-1.92542,0.920266,0.6923,2.0769,2.7692,1.3077,0.9231,0.7692,6.2308,6.68795,0.266666667,BAJO
Will Leiner,Penn St.,B10,13,2.5,73.9,15.4,41.7,31.65,0,6.4,23.8,21.4,0,4,0,1,4,0.25,1,2,0.5,0,3.3,66.7,-0.149511,69.7666,6.2,608,2.50065035,99.1305,100.479,0.24354,6.01098,-2.14879,-2.5303,0.38151,-1.84597,3,-3.98597,2.14,0,0.1538,0.1538,0.3846,0.1538,0,0.3846,3.94074,0.333333333,MEDIO
Trevor Welcher,Delaware St.,MEAC,30,75.2,97.7,13.4,46,50.49,2.5,7.7,16.6,25.4,33,43,0.767,40,78,0.513,16,61,0.262,0.8,2.8,30.9,0.346051,87.582,2.2,615,1.48930883,108.769,113.774,1.30411,133.819,-2.41605,-0.392378,-2.02367,-2.73069,30.3333,-1.90027,-0.830413,0.6,1.8,2.4,2.3333,1.2667,0.2,5.3667,4.41568,0.302087712,MEDIO
Derrick Mercer,American,Pat,32,92.4,107.3,20.6,51.9,53.78,2.4,11.7,25.3,18.8,70,115,0.609,115,233,0.494,25,61,0.41,0.4,2,39.1,2.98795,107.564,2.2,617,1.97178649,96.3238,101.146,3.22184,198.211,1.61687,1.24197,0.374903,1.85261,37.25,1.08993,0.762678,0.6562,3.5625,4.2188,4.375,1.1562,0.125,11.7188,3.31802,0.369438777,MEDIO
Kyle Coston,Portland St.,BSky,30,58.5,85.2,18.2,39.8,43.08,4.1,12.7,10.3,23,37,62,0.597,31,78,0.397,26,98,0.265,1.8,1,35.2,-0.206831,81.7213,4.4,618,0.82000363,104.726,105.724,1.66908,109.353,-4.07602,-2.71423,-1.36179,-5.67946,24,-4.25633,-1.42313,0.8333,2.4,3.2333,1.3667,0.4,0.4,5.9,8.21633,0.265131694,BAJO
Brandon Williams,Stetson,ASun,28,27.2,64.9,16.7,31.8,32.53,2.3,4.5,15.7,32.3,3,6,0.5,7,18,0.389,11,56,0.196,0.3,1.3,8.1,-0.864967,61.3502,2.3,623,0.86212226,106.752,108.787,0.659753,41.7656,-9.17457,-6.27401,-2.90056,-9.26777,11.0714,-6.73819,-2.52958,0.25,0.4286,0.6786,0.8929,0.25,0.0357,1.7857,10.4231,0.227843915,BAJO
A.J. Smith,Stetson,ASun,27,74.6,94.3,25.9,45,50.73,1.7,9.4,27.6,25.9,84,103,0.816,53,140,0.379,54,158,0.342,0,1.6,34.6,1.78478,100.888,2.4,624,1.06059949,104.438,105.956,2.181,130.587,-2.82,-0.412922,-2.40708,-2.46261,31.5185,-0.199998,-2.26262,0.5185,2.5185,3.037,3.8889,0.8519,0,13.037,10.7225,0.297076552,MEDIO
James Florence,Mercer,ASun,31,84.3,101.3,32.4,47.6,51.64,2.6,8.1,26.3,19.8,143,203,0.704,161,325,0.495,61,206,0.296,0.2,3.5,38.2,3.71536,116.038,3,625,0.95042534,105.012,107.33,2.21446,204.365,0.379785,2.89155,-2.51177,1.40135,34.5161,2.85164,-1.4503,0.8065,2.6452,3.4516,3.7097,2.129,0.0645,20.9032,10.9042,0.313186458,MEDIO
Sheldon Oliver,Stetson,ASun,28,54.6,90.2,17.4,41.5,43.58,12.8,10.5,3.7,18.7,36,73,0.493,59,141,0.418,0,1,0,1.5,2.3,51.4,0.160023,86.3766,3.1,627,0.31431999,101.51,103.446,1.73105,110.356,-2.85036,-2.61932,-0.23104,-2.74998,22.25,-2.03132,-0.718655,2.8214,2,4.8214,0.3929,0.8929,0.3214,5.5,0.0927226,0.139479905,BAJO
Ryan Tillema,Green Bay,Horz,25,54.7,122.2,26.8,57.7,61.43,4.5,15.5,13.1,11,94,124,0.758,62,132,0.47,69,155,0.445,1.9,1.7,43.2,4.63573,133.584,3.8,632,1.09090909,100.223,99.9201,2.47658,124.778,6.02448,7.1498,-1.12532,8.3992,27.36,8.90749,-0.50829,1,3.6,4.6,1.44,0.76,0.44,17,13.8943,0.379146302,MEDIO
Delroy James,Rhode Island,A10,33,56.6,106,23.7,51,52.99,11.7,18,16.6,19.6,59,96,0.615,120,222,0.541,9,40,0.225,2.1,2.3,36.6,2.24136,111.999,4.2,634,1.12498708,99.5791,97.8457,2.29705,160.241,4.33892,2.89147,1.44745,2.77347,23.9091,2.21881,0.554663,2.3939,3.6667,6.0606,2.1818,0.9697,0.4848,9.8788,2.90052,0.29268018,MEDIO
Lamonte Ulmer,Rhode Island,A10,34,55.4,115.8,17.1,51,55.45,11.5,14.5,6.2,14.3,57,74,0.77,100,194,0.515,2,8,0.25,3.1,2.5,36.6,2.12972,111.957,2.1,635,0.84844423,100.546,98.718,2.11884,151.005,4.28677,2.72819,1.55859,3.41812,22.7353,3.10635,0.311771,2.2353,2.7941,5.0294,0.8235,0.9706,0.6765,7.7353,0.592669,0.296821306,MEDIO
Chris Darnell,William & Mary,CAA,26,46.6,91.5,15.2,41.8,49.27,7.3,14.1,12.4,27.9,31,37,0.838,23,46,0.5,10,45,0.222,1.7,1.2,40.7,0.0248581,84.6125,3.6,637,0.86487249,101.312,101.994,1.7462,89.7673,-1.60654,-2.55218,0.945637,-2.69468,21.2308,-3.02396,0.329283,1.3077,2.4615,3.7692,1.2308,0.3846,0.3077,4.1154,5.17166,0.277777778,BAJO
Calvin Brock,Illinois,B10,34,43.1,94.5,20.6,46.6,48.8,9.4,12.8,10.4,19.3,27,43,0.628,66,141,0.468,7,23,0.304,1.1,2.6,26.2,0.963415,100.357,3.9,642,0.83789749,89.1228,85.2839,2.45392,112.458,3.18273,-0.383165,3.56589,1.75418,17.3824,-0.669537,2.42372,1.2647,1.9412,3.2059,0.9118,0.7059,0.1765,5.2941,2.47199,0.308202282,MEDIO
Jeremy Buttell,Illinois Chicago,Horz,25,40.1,107.1,15,46.3,49.59,12,21.5,6.8,16.9,17,21,0.81,25,48,0.521,17,61,0.279,0.5,1,19.3,1.10003,100.758,3.9,644,0.79999997,98.6763,98.4761,1.85384,92.1138,0.547821,1.51628,-0.968455,-0.0649763,19.32,1.11829,-1.18327,2.04,3.68,5.72,0.64,0.32,0.08,4.72,7.71833,0.312955373,MEDIO
Dior Lowhorn,San Francisco,WCC,28,81.1,108.4,29.5,51.8,54.19,8.3,17.5,6.3,9.4,94,141,0.667,176,363,0.485,37,84,0.44,2.1,0.9,31.5,4.37692,123.128,2.5,645,0.45240001,108.927,108.189,2.03615,157,-1.26585,2.44552,-3.71137,2.89988,32.8929,5.89428,-2.9944,2.25,4.6071,6.8571,0.6786,0.5,0.6071,19.8929,5.53419,0.381854257,MEDIO
Terry Martin,LSU,SEC,31,34.9,94.1,17.6,44.1,46.04,3.2,12.7,11.6,20.3,16,24,0.667,28,77,0.364,24,68,0.353,2,1.2,16.6,0.478184,93.0198,2.6,646,1.06675622,100.002,96.3571,1.63403,78.9528,-1.18828,-0.740702,-0.447581,-0.919433,15.871,-0.532672,-0.386761,0.4516,1.8387,2.2903,1.0323,0.3226,0.3226,4.6452,8.10389,0.297682709,MEDIO
Josh Carter,Texas A&M,B12,33,75.7,124.8,19.6,54.9,60,4.1,12.4,12,11.3,101,120,0.842,62,132,0.47,75,186,0.403,0.7,1.7,37.7,4.72578,129.245,1.9,648,1.51355697,102.153,96.9007,3.08548,170.272,8.14924,7.3215,0.827736,8.80796,30.3939,7.4294,1.37856,1.0606,3.2727,4.3333,1.697,0.8485,0.2121,13.6364,11.0982,0.35817856,MEDIO
David Devezin,Marist,MAAC,27,58.7,96.1,22.7,50,52.47,1.1,8.3,33.3,23.2,54,86,0.628,105,210,0.5,5,15,0.333,0.4,1.5,38.2,1.65661,100.949,2.8,649,1.49998131,102.638,104.348,2.17671,123.122,-2.23111,-1.15625,-1.07486,-0.80611,29.1481,-0.394664,-0.411446,0.2963,2.2222,2.5185,4,0.7407,0.1111,10.3333,1.09702,0.333333333,MEDIO
Justin Knox,Alabama,SEC,30,51.9,102.6,15.3,46.7,51.54,9.2,16.4,4.4,19.4,45,65,0.692,63,134,0.47,0,1,0,3.3,0.8,48.1,0.976302,97.8108,4.6,658,0.45454544,100.087,96.5574,2.1416,121.283,0.965373,-0.185517,1.15089,-0.124776,21.0333,-0.738161,0.613384,1.7667,3.4333,5.2,0.5,0.3,0.7,5.7,0.0899271,0.156716418,BAJO
Dane Brumagin,UMKC,Sum,27,64.5,115.1,24.8,53.3,57.98,5.6,9.6,9.9,12.1,89,109,0.817,87,163,0.534,51,144,0.354,0.6,2.6,35.5,3.60223,120.507,2.7,660,0.76924674,109.718,109.364,1.68011,124.648,2.17239,4.7159,-2.54351,4.89016,28.7778,5.9636,-1.07345,1.4444,2.1481,3.5926,1.1111,1.2593,0.1481,15.4074,11.0909,0.354997444,MEDIO
Trevor Gaskins,Mississippi,SEC,2,0.8,63.6,29.6,33.3,33.33,0,21.5,0,19.6,0,0,0,2,5,0.4,0,1,0,0,0,0,-0.101609,78.4105,4,661,0,105.397,97.7254,0.495196,1.75477,-21.3346,-13.0286,-8.30598,-12.5231,5,-7.1021,-5.42104,0,1,1,0,0,0,2,5.84057,0.133333333,BAJO
Chris McKnight,Akron,MAC,35,61.7,106.4,20.7,49.3,54.05,8.6,14.1,9.6,16.4,100,154,0.649,85,175,0.486,16,46,0.348,1.7,1.9,69.7,2.04999,108.206,3.4,664,0.77081818,92.7194,94.3521,2.733,161.983,2.89864,1.10275,1.79589,2.9297,24.9429,1.89027,1.03943,1.8,2.8857,4.6857,1.0571,0.7714,0.3429,9.0857,3.24808,0.335817805,MEDIO
Derrick Roland,Texas A&M,B12,32,62.6,92.5,16.7,44.3,48.8,4.7,6.4,13.2,26.3,45,63,0.714,51,107,0.477,18,69,0.261,0.8,0.8,35.8,0.660378,91.6329,2.5,667,0.93442451,106.38,100.758,2.28691,114.271,1.2151,0.97629,0.238806,-0.57258,25.9375,-0.220765,-0.351815,1.0312,1.4375,2.4688,1.7812,0.3438,0.2188,6.2812,4.97862,0.289313287,MEDIO
Tony Crocker,Oklahoma,B12,36,72,104.4,17.3,49.7,53.31,4.4,7.5,8.4,20.3,61,79,0.772,54,118,0.458,59,169,0.349,0.7,2,27.5,2.0109,104.397,3.1,669,0.78124652,101.653,95.8693,3.03665,167.592,4.45293,3.35979,1.09313,2.66559,28.8889,1.60699,1.05861,1.0278,2.1389,3.1667,1.3889,1,0.1944,9.6111,9.25112,0.327098586,MEDIO
Bryan Beasley,Rice,CUSA,32,38.9,84.2,15.2,44.8,47.7,1.2,7.6,16.6,28.3,20,33,0.606,19,53,0.358,13,33,0.394,0.4,2.2,38.4,-0.293218,78.8378,4,670,1.17132941,109.261,105.506,1.12127,79.1792,-3.92756,-3.43575,-0.491808,-3.88939,15.625,-3.90564,0.0162476,0.1562,1.0312,1.1875,1.2812,0.5625,0.0625,3.0312,4.05177,0.316466552,MEDIO
Donald Sloan,Texas A&M,B12,33,75.3,104.9,22.1,43.6,49.29,1.2,12.5,21.9,14.9,102,138,0.739,99,246,0.402,29,81,0.358,0.2,1.3,42.2,2.9132,112.132,1.8,672,1.89086217,103.198,97.8916,2.9665,161.508,2.87863,2.80013,0.0785013,2.62397,30.2424,2.2498,0.374168,0.303,3.2727,3.5758,3.1515,0.6667,0.0606,11.7273,4.85875,0.313158687,MEDIO
Ceylon Elgin-Taylor,Montana,BSky,17,30.7,92.3,17,43,47.75,4.4,9.1,25.8,28.3,17,27,0.63,20,45,0.444,1,5,0.2,1,1.2,54,0.0949481,85.668,2.5,673,1.7199783,106.257,106.235,1.35751,46.862,-3.6529,-2.31938,-1.33351,-3.7163,19.5294,-2.03432,-1.68198,0.6471,1.4706,2.1176,2.5294,0.3529,0.1765,3.5294,0.966359,0.248148148,BAJO
Ryan Wiersma,Eastern Kentucky,OVC,27,43.1,94.9,13.8,36.4,36.13,10.1,9.2,23.7,33.5,7,21,0.333,16,43,0.372,0,1,0,4.1,2.5,47.7,-0.0793872,82.9862,5.7,674,1.9428373,107.758,110.067,1.00412,79.0762,-1.70697,-2.34355,0.636578,-1.87056,18.1111,-2.97215,1.10158,1.4074,1.2963,2.7037,2.5185,0.7037,0.5926,1.4444,0.132118,0.124031008,BAJO
Kevin Bland,UC Irvine,BW,30,74.6,104,20.7,50.4,52.23,6.3,24.2,15.3,14.8,43,67,0.642,121,236,0.513,8,28,0.286,0.8,2,25.4,2.03557,103.918,4.3,678,1.34090135,103.92,103.958,2.31088,173.679,1.39436,0.917472,0.476887,0.751637,30.1,0.76849,-0.0168535,1.5333,5.6,7.1333,1.9667,0.9333,0.2,10.3,1.9481,0.313761098,MEDIO
Michael Hunter,UC Irvine,BW,29,73.1,104.2,22,54.9,58.7,1.1,5.4,18.5,21.3,56,64,0.875,50,102,0.49,64,164,0.39,0.4,3.2,24.1,2.26931,105.881,1.9,680,1.09090915,108.634,108.505,1.8648,140.066,1.23205,2.94986,-1.71781,2.10829,30.5172,2.77078,-0.662493,0.2759,1.2759,1.5517,2.4828,1.5517,0.1034,12,11.6444,0.358520644,MEDIO
Mark Payne,UC Davis,BW,29,75,126.3,16.9,68.2,70.72,5.3,15.6,30.3,22.3,88,119,0.739,104,141,0.738,2,16,0.125,1.6,2.5,75.8,3.91209,118.324,2,683,2.34919915,104.365,105.573,2.37714,186.092,5.0465,4.27691,0.769586,4.96261,33.1034,4.16847,0.79414,1.3793,4.3793,5.7586,5.1034,1.4483,0.5172,10.4138,0.9564,0.308362884,MEDIO
Matt Karaffa,Bowling Green,MAC,6,0.6,92.9,20,40,47.46,0,28.4,39.2,14.3,3,5,0.6,2,3,0.667,0,2,0,14.2,0,100,0.0287659,90.4844,5,688,1,87.8377,92.7715,0.154972,1.91679,6.16216,-0.495807,6.65797,1.70237,1.3333,0.404973,1.2974,0,0.3333,0.3333,0.1667,0,0.1667,1.1667,16.8357,0.222222222,BAJO
Lucas O'Rear,Northern Iowa,MVC,29,49.7,124.9,13.5,63.1,66.59,10.7,19.6,11.4,19.2,41,55,0.745,51,79,0.646,3,9,0.333,2.4,2.3,62.5,2.48131,115.971,4.5,692,1.33340495,96.9252,93.9441,2.52973,133.994,7.65879,3.80588,3.85291,5.48022,23.1379,2.66716,2.81306,1.8276,3.7241,5.5517,1.2414,0.8276,0.4483,5.2414,0.869081,0.38185654,MEDIO
Shemik Thompson,Central Connecticut,NEC,28,80.3,88.8,25,42.5,47.14,2.2,9.5,29.2,26.9,73,102,0.716,100,233,0.429,16,59,0.271,0.1,3.6,34.9,0.719405,90.2906,2.4,694,1.27358218,103.144,106.438,2.36822,174.166,-3.99716,-2.4111,-1.58606,-3.45758,34.5714,-2.49829,-0.959293,0.6071,2.7143,3.3214,4.8214,2.0357,0.0357,11.4643,3.74559,0.278654737,MEDIO
Marcus Palmer,Central Connecticut,NEC,29,62,107.7,16.5,54.4,56.4,6,17.6,9.2,18.5,31,44,0.705,59,117,0.504,27,66,0.409,1.7,1.1,24,1.22408,98.0208,2.5,696,0.89184104,104.441,107.754,1.64767,127.209,-1.95526,-0.371866,-1.58339,-1.16936,25.7586,0.365088,-1.53445,1.2414,3.7241,4.9655,1.1379,0.4483,0.4138,7.931,5.4267,0.372636623,MEDIO
Kavon Lacey,Evansville,MVC,30,46,88.1,16.4,47.4,49.34,1.8,10.8,21.3,26.7,19,31,0.613,50,104,0.481,3,11,0.273,0.4,1.6,27,0.0444556,84.9636,4.4,699,1.41457521,99.9035,98.1744,1.79268,96.4704,-1.27039,-2.01099,0.740606,-1.62528,18.4667,-2.71728,1.092,0.2667,1.6667,1.9333,1.9333,0.5,0.0667,4.2667,1.17565,0.296620047,MEDIO
John Michael Hall,Drake,MVC,29,21.7,88.5,24.4,42,47.72,5.4,8.2,22.2,25.3,24,34,0.706,27,64,0.422,3,11,0.273,1.4,4.8,45.3,0.313513,93.7052,3.7,701,0.92599357,95.4037,94.4797,1.05588,56.7263,-0.441867,-2.90418,2.46232,0.431777,9.6552,-2.37993,2.81171,0.4138,0.6552,1.069,0.8621,0.7241,0.1034,3,2.51096,0.276988636,BAJO
Terrence Simmons,Idaho,WAC,32,66.3,105.9,11.2,56.3,57.02,1.7,10.3,13.1,21,9,13,0.692,34,61,0.557,28,74,0.378,0.7,1.3,9.6,0.761887,92.5426,3.3,703,1.75,106.941,105.544,1.90784,121.795,-0.53954,0.102993,-0.642533,-0.830295,26.5312,-0.640489,-0.189806,0.3438,2.2188,2.5625,1.75,0.5625,0.1562,5.0312,5.45668,0.374981539,MEDIO
Tony Gaffney,Massachusetts,A10,29,83.8,113.5,17.5,55.6,57.5,10.2,23,10.1,15.4,62,97,0.639,117,208,0.563,11,32,0.344,10.8,3.5,40.4,3.22844,112.008,2.4,704,1.06525029,92.636,89.6934,4.25637,271.862,10.8396,2.53393,8.30571,9.15702,33.8276,4.12914,5.02787,3.069,7.069,10.1379,1.6897,2.069,3.8966,11.3448,1.86769,0.359375,MEDIO
Josh Williams,Troy,SB,31,31.6,92.5,16.2,45.6,48.93,2.8,11.4,17.9,28.2,16,23,0.696,18,45,0.4,12,34,0.353,0.3,3.1,29.1,0.045634,85.3085,3.9,708,1.37498787,107.469,108.659,0.771461,75.4914,-2.59507,-1.34567,-1.2494,-3.47445,12.6774,-2.84556,-0.628893,0.3226,1.3226,1.6452,1.4194,0.7097,0.0323,2.8387,4.8448,0.309803922,MEDIO
Derrick Brown,Xavier,A10,34,71.7,118.5,23.1,54.8,58.7,10.2,13.9,14.8,15.5,99,132,0.75,127,243,0.523,36,87,0.414,2.9,1.4,40,4.42573,127.488,3.3,709,1.06776931,93.4717,90.0501,3.70848,187.036,8.61757,5.49839,3.11919,8.65609,29.6176,6.08346,2.57263,2.3824,3.7647,6.1471,1.8529,0.7059,0.8235,13.5588,5.28275,0.3811078,MEDIO
Malik Boothe,St. John's,BE,25,61.7,82.5,16.7,37.6,41.91,2.2,8.5,24.7,31.3,37,57,0.649,44,109,0.404,12,56,0.214,0.3,2.7,34.5,-0.452023,80.3798,3.3,713,1.48000002,103.015,99.1718,3.18791,134.508,-0.91935,-1.7335,0.814153,-3.20544,33.68,-3.9166,0.711159,0.68,2.44,3.12,4.44,1.52,0.08,6.44,3.89385,0.241699432,BAJO
D.J. Kennedy,St. John's,BE,34,86.2,107,20.9,45.6,52.27,5.5,16.7,17.7,17.5,137,187,0.733,98,225,0.436,36,108,0.333,1.3,2.6,56.2,3.37479,112.489,2.6,714,1.38354056,99.1219,93.8398,3.89963,223.297,6.33338,3.65285,2.68053,6.29324,34.5882,3.83496,2.45828,1.7353,4.9118,6.6471,2.9706,1.5294,0.4118,12.9706,5.34302,0.311851852,MEDIO
